From Date,To Date,PM2.5,PM10
01-01-2020 00:00,01-01-2020 00:15,60.8,None
01-01-2020 00:15,01-01-2020 00:30,63,None
01-01-2020 00:30,01-01-2020 00:45,63,94
01-01-2020 00:45,01-01-2020 01:00,63,None
01-01-2020 01:00,01-01-2020 01:15,75.27,104.17
01-01-2020 01:15,01-01-2020 01:30,79,None
01-01-2020 01:30,01-01-2020 01:45,79,109
01-01-2020 01:45,01-01-2020 02:00,79,109
01-01-2020 02:00,01-01-2020 02:15,76.73,108.33
01-01-2020 02:15,01-01-2020 02:30,76,108
01-01-2020 02:30,01-01-2020 02:45,76,108
01-01-2020 02:45,01-01-2020 03:00,76,108
01-01-2020 03:00,01-01-2020 03:15,79.78,108
01-01-2020 03:15,01-01-2020 03:30,81,108
01-01-2020 03:30,01-01-2020 03:45,81,108
01-01-2020 03:45,01-01-2020 04:00,81,108
01-01-2020 04:00,01-01-2020 04:15,112.73,150.67
01-01-2020 04:15,01-01-2020 04:30,123,172
01-01-2020 04:30,01-01-2020 04:45,123,172
01-01-2020 04:45,01-01-2020 05:00,123,172
01-01-2020 05:00,01-01-2020 05:15,126.8,None
01-01-2020 05:15,01-01-2020 05:30,128,179
01-01-2020 05:30,01-01-2020 05:45,128,None
01-01-2020 05:45,01-01-2020 06:00,128,179
01-01-2020 06:00,01-01-2020 06:15,113.64,None
01-01-2020 06:15,01-01-2020 06:30,109,143
01-01-2020 06:30,01-01-2020 06:45,109,None
01-01-2020 06:45,01-01-2020 07:00,109,143
01-01-2020 07:00,01-01-2020 07:15,101.44,None
01-01-2020 07:15,01-01-2020 07:30,99,136
01-01-2020 07:30,01-01-2020 07:45,99,None
01-01-2020 07:45,01-01-2020 08:00,99,136
01-01-2020 08:00,01-01-2020 08:15,119.4,None
01-01-2020 08:15,01-01-2020 08:30,126,175
01-01-2020 08:30,01-01-2020 08:45,126,None
01-01-2020 08:45,01-01-2020 09:00,126,175
01-01-2020 09:00,01-01-2020 09:15,138.09,None
01-01-2020 09:15,01-01-2020 09:30,142,214
01-01-2020 09:30,01-01-2020 09:45,142,214
01-01-2020 09:45,01-01-2020 10:00,142,214
01-01-2020 10:00,01-01-2020 10:15,137.4,229.59
01-01-2020 10:15,01-01-2020 10:30,136,237
01-01-2020 10:30,01-01-2020 10:45,136,237
01-01-2020 10:45,01-01-2020 11:00,136,237
01-01-2020 11:00,01-01-2020 11:15,139.78,237
01-01-2020 11:15,01-01-2020 11:30,141,237
01-01-2020 11:30,01-01-2020 11:45,141,None
01-01-2020 11:45,01-01-2020 12:00,141,237
01-01-2020 12:00,01-01-2020 12:15,124.28,213.96
01-01-2020 12:15,01-01-2020 12:30,119,203
01-01-2020 12:30,01-01-2020 12:45,119,203
01-01-2020 12:45,01-01-2020 13:00,119,203
01-01-2020 13:00,01-01-2020 13:15,113.71,190.8
01-01-2020 13:15,01-01-2020 13:30,112,185
01-01-2020 13:30,01-01-2020 13:45,112,185
01-01-2020 13:45,01-01-2020 14:00,112,185
01-01-2020 14:00,01-01-2020 14:15,94.62,166.7
01-01-2020 14:15,01-01-2020 14:30,89,158
01-01-2020 14:30,01-01-2020 14:45,89,158
01-01-2020 14:45,01-01-2020 15:00,89,158
01-01-2020 15:00,01-01-2020 15:15,67.08,None
01-01-2020 15:15,01-01-2020 15:30,59,None
01-01-2020 15:30,01-01-2020 15:45,59,99
01-01-2020 15:45,01-01-2020 16:00,59,None
01-01-2020 16:00,01-01-2020 16:15,59.76,98.32
01-01-2020 16:15,01-01-2020 16:30,60,None
01-01-2020 16:30,01-01-2020 16:45,60,98
01-01-2020 16:45,01-01-2020 17:00,60,None
01-01-2020 17:00,01-01-2020 17:15,72.09,116.67
01-01-2020 17:15,01-01-2020 17:30,76,None
01-01-2020 17:30,01-01-2020 17:45,76,126
01-01-2020 17:45,01-01-2020 18:00,76,None
01-01-2020 18:00,01-01-2020 18:15,82.22,137.02
01-01-2020 18:15,01-01-2020 18:30,84,142
01-01-2020 18:30,01-01-2020 18:45,84,142
01-01-2020 18:45,01-01-2020 19:00,84,None
01-01-2020 19:00,01-01-2020 19:15,88.53,150.67
01-01-2020 19:15,01-01-2020 19:30,90,155
01-01-2020 19:30,01-01-2020 19:45,90,155
01-01-2020 19:45,01-01-2020 20:00,90,155
01-01-2020 20:00,01-01-2020 20:15,93.02,134.67
01-01-2020 20:15,01-01-2020 20:30,94,125
01-01-2020 20:30,01-01-2020 20:45,94,125
01-01-2020 20:45,01-01-2020 21:00,94,125
01-01-2020 21:00,01-01-2020 21:15,92.51,122.97
01-01-2020 21:15,01-01-2020 21:30,92,122
01-01-2020 21:30,01-01-2020 21:45,92,122
01-01-2020 21:45,01-01-2020 22:00,92,122
01-01-2020 22:00,01-01-2020 22:15,108.62,138.27
01-01-2020 22:15,01-01-2020 22:30,114,146
01-01-2020 22:30,01-01-2020 22:45,114,146
01-01-2020 22:45,01-01-2020 23:00,114,146
01-01-2020 23:00,01-01-2020 23:15,112.49,141.26
01-01-2020 23:15,01-01-2020 23:30,112,139
01-01-2020 23:30,01-01-2020 23:45,112,139
01-01-2020 23:45,02-01-2020 00:00,112,139
02-01-2020 00:00,02-01-2020 00:15,135.82,164.08
02-01-2020 00:15,02-01-2020 00:30,144,176
02-01-2020 00:30,02-01-2020 00:45,144,176
02-01-2020 00:45,02-01-2020 01:00,144,176
02-01-2020 01:00,02-01-2020 01:15,139.47,None
02-01-2020 01:15,02-01-2020 01:30,138,173
02-01-2020 01:30,02-01-2020 01:45,138,None
02-01-2020 01:45,02-01-2020 02:00,138,173
02-01-2020 02:00,02-01-2020 02:15,125.16,None
02-01-2020 02:15,02-01-2020 02:30,121,146
02-01-2020 02:30,02-01-2020 02:45,121,None
02-01-2020 02:45,02-01-2020 03:00,121,146
02-01-2020 03:00,02-01-2020 03:15,111.93,None
02-01-2020 03:15,02-01-2020 03:30,109,138
02-01-2020 03:30,02-01-2020 03:45,109,None
02-01-2020 03:45,02-01-2020 04:00,109,138
02-01-2020 04:00,02-01-2020 04:15,114.29,145.46
02-01-2020 04:15,02-01-2020 04:30,116,149
02-01-2020 04:30,02-01-2020 04:45,116,149
02-01-2020 04:45,02-01-2020 05:00,116,149
02-01-2020 05:00,02-01-2020 05:15,133.63,166.62
02-01-2020 05:15,02-01-2020 05:30,139,175
02-01-2020 05:30,02-01-2020 05:45,139,175
02-01-2020 05:45,02-01-2020 06:00,139,175
02-01-2020 06:00,02-01-2020 06:15,152.8,189.23
02-01-2020 06:15,02-01-2020 06:30,157,196
02-01-2020 06:30,02-01-2020 06:45,157,196
02-01-2020 06:45,02-01-2020 07:00,157,196
02-01-2020 07:00,02-01-2020 07:15,155.49,196
02-01-2020 07:15,02-01-2020 07:30,155,196
02-01-2020 07:30,02-01-2020 07:45,155,196
02-01-2020 07:45,02-01-2020 08:00,155,196
02-01-2020 08:00,02-01-2020 08:15,174.64,220.67
02-01-2020 08:15,02-01-2020 08:30,181,233
02-01-2020 08:30,02-01-2020 08:45,181,233
02-01-2020 08:45,02-01-2020 09:00,181,233
02-01-2020 09:00,02-01-2020 09:15,179.49,237.74
02-01-2020 09:15,02-01-2020 09:30,179,240
02-01-2020 09:30,02-01-2020 09:45,179,240
02-01-2020 09:45,02-01-2020 10:00,179,240
02-01-2020 10:00,02-01-2020 10:15,164.64,None
02-01-2020 10:15,02-01-2020 10:30,160,243
02-01-2020 10:30,02-01-2020 10:45,160,243
02-01-2020 10:45,02-01-2020 11:00,160,243
02-01-2020 11:00,02-01-2020 11:15,129.02,212.5
02-01-2020 11:15,02-01-2020 11:30,119,None
02-01-2020 11:30,02-01-2020 11:45,119,198
02-01-2020 11:45,02-01-2020 12:00,119,None
02-01-2020 12:00,02-01-2020 12:15,122.78,210.67
02-01-2020 12:15,02-01-2020 12:30,124,None
02-01-2020 12:30,02-01-2020 12:45,124,217
02-01-2020 12:45,02-01-2020 13:00,124,None
02-01-2020 13:00,02-01-2020 13:15,92.27,172.94
02-01-2020 13:15,02-01-2020 13:30,82,None
02-01-2020 13:30,02-01-2020 13:45,82,152
02-01-2020 13:45,02-01-2020 14:00,82,None
02-01-2020 14:00,02-01-2020 14:15,66.13,121.5
02-01-2020 14:15,02-01-2020 14:30,61,None
02-01-2020 14:30,02-01-2020 14:45,61,107
02-01-2020 14:45,02-01-2020 15:00,61,107
02-01-2020 15:00,02-01-2020 15:15,57.98,99.54
02-01-2020 15:15,02-01-2020 15:30,57,None
02-01-2020 15:30,02-01-2020 15:45,57,96
02-01-2020 15:45,02-01-2020 16:00,57,96
02-01-2020 16:00,02-01-2020 16:15,53.22,88.54
02-01-2020 16:15,02-01-2020 16:30,52,None
02-01-2020 16:30,02-01-2020 16:45,52,85
02-01-2020 16:45,02-01-2020 17:00,52,85
02-01-2020 17:00,02-01-2020 17:15,48.98,85
02-01-2020 17:15,02-01-2020 17:30,48,85
02-01-2020 17:30,02-01-2020 17:45,48,85
02-01-2020 17:45,02-01-2020 18:00,48,None
02-01-2020 18:00,02-01-2020 18:15,47.24,80.33
02-01-2020 18:15,02-01-2020 18:30,47,78
02-01-2020 18:30,02-01-2020 18:45,47,78
02-01-2020 18:45,02-01-2020 19:00,47,None
02-01-2020 19:00,02-01-2020 19:15,60.03,101.04
02-01-2020 19:15,02-01-2020 19:30,64,None
02-01-2020 19:30,02-01-2020 19:45,64,112
02-01-2020 19:45,02-01-2020 20:00,64,None
02-01-2020 20:00,02-01-2020 20:15,83.17,122.84
02-01-2020 20:15,02-01-2020 20:30,89,None
02-01-2020 20:30,02-01-2020 20:45,89,128
02-01-2020 20:45,02-01-2020 21:00,89,None
02-01-2020 21:00,02-01-2020 21:15,89.76,120
02-01-2020 21:15,02-01-2020 21:30,90,None
02-01-2020 21:30,02-01-2020 21:45,90,116
02-01-2020 21:45,02-01-2020 22:00,90,None
02-01-2020 22:00,02-01-2020 22:15,115.69,153.33
02-01-2020 22:15,02-01-2020 22:30,124,172
02-01-2020 22:30,02-01-2020 22:45,124,172
02-01-2020 22:45,02-01-2020 23:00,124,None
02-01-2020 23:00,02-01-2020 23:15,124.76,166.58
02-01-2020 23:15,02-01-2020 23:30,125,164
02-01-2020 23:30,02-01-2020 23:45,125,164
02-01-2020 23:45,03-01-2020 00:00,125,164
03-01-2020 00:00,03-01-2020 00:15,130.29,173.33
03-01-2020 00:15,03-01-2020 00:30,132,178
03-01-2020 00:30,03-01-2020 00:45,132,178
03-01-2020 00:45,03-01-2020 01:00,132,178
03-01-2020 01:00,03-01-2020 01:15,118.97,160
03-01-2020 01:15,03-01-2020 01:30,115,151
03-01-2020 01:30,03-01-2020 01:45,115,151
03-01-2020 01:45,03-01-2020 02:00,115,151
03-01-2020 02:00,03-01-2020 02:15,109.71,146.33
03-01-2020 02:15,03-01-2020 02:30,108,144
03-01-2020 02:30,03-01-2020 02:45,108,144
03-01-2020 02:45,03-01-2020 03:00,108,144
03-01-2020 03:00,03-01-2020 03:15,104.17,138
03-01-2020 03:15,03-01-2020 03:30,103,135
03-01-2020 03:30,03-01-2020 03:45,103,135
03-01-2020 03:45,03-01-2020 04:00,103,135
03-01-2020 04:00,03-01-2020 04:15,97.63,128.22
03-01-2020 04:15,03-01-2020 04:30,96,125
03-01-2020 04:30,03-01-2020 04:45,96,None
03-01-2020 04:45,03-01-2020 05:00,96,125
03-01-2020 05:00,03-01-2020 05:15,85.42,None
03-01-2020 05:15,03-01-2020 05:30,82,111
03-01-2020 05:30,03-01-2020 05:45,82,None
03-01-2020 05:45,03-01-2020 06:00,82,111
03-01-2020 06:00,03-01-2020 06:15,82,None
03-01-2020 06:15,03-01-2020 06:30,82,104
03-01-2020 06:30,03-01-2020 06:45,82,None
03-01-2020 06:45,03-01-2020 07:00,82,104
03-01-2020 07:00,03-01-2020 07:15,79.73,None
03-01-2020 07:15,03-01-2020 07:30,79,114
03-01-2020 07:30,03-01-2020 07:45,79,None
03-01-2020 07:45,03-01-2020 08:00,79,114
03-01-2020 08:00,03-01-2020 08:15,85.13,None
03-01-2020 08:15,03-01-2020 08:30,87,122
03-01-2020 08:30,03-01-2020 08:45,87,122
03-01-2020 08:45,03-01-2020 09:00,87,122
03-01-2020 09:00,03-01-2020 09:15,88.53,121.33
03-01-2020 09:15,03-01-2020 09:30,89,121
03-01-2020 09:30,03-01-2020 09:45,89,121
03-01-2020 09:45,03-01-2020 10:00,89,121
03-01-2020 10:00,03-01-2020 10:15,94.29,133.88
03-01-2020 10:15,03-01-2020 10:30,96,140
03-01-2020 10:30,03-01-2020 10:45,96,140
03-01-2020 10:45,03-01-2020 11:00,96,140
03-01-2020 11:00,03-01-2020 11:15,87.69,131.19
03-01-2020 11:15,03-01-2020 11:30,85,127
03-01-2020 11:30,03-01-2020 11:45,85,127
03-01-2020 11:45,03-01-2020 12:00,85,None
03-01-2020 12:00,03-01-2020 12:15,78.96,121.58
03-01-2020 12:15,03-01-2020 12:30,77,None
03-01-2020 12:30,03-01-2020 12:45,77,119
03-01-2020 12:45,03-01-2020 13:00,77,None
03-01-2020 13:00,03-01-2020 13:15,63.2,100.02
03-01-2020 13:15,03-01-2020 13:30,59,None
03-01-2020 13:30,03-01-2020 13:45,59,91
03-01-2020 13:45,03-01-2020 14:00,59,None
03-01-2020 14:00,03-01-2020 14:15,78.93,130.27
03-01-2020 14:15,03-01-2020 14:30,85,None
03-01-2020 14:30,03-01-2020 14:45,85,148
03-01-2020 14:45,03-01-2020 15:00,85,None
03-01-2020 15:00,03-01-2020 15:15,89.6,146.67
03-01-2020 15:15,03-01-2020 15:30,91,None
03-01-2020 15:30,03-01-2020 15:45,91,146
03-01-2020 15:45,03-01-2020 16:00,91,146
03-01-2020 16:00,03-01-2020 16:15,91.77,153.46
03-01-2020 16:15,03-01-2020 16:30,92,157
03-01-2020 16:30,03-01-2020 16:45,92,157
03-01-2020 16:45,03-01-2020 17:00,92,157
03-01-2020 17:00,03-01-2020 17:15,80.6,136.67
03-01-2020 17:15,03-01-2020 17:30,77,127
03-01-2020 17:30,03-01-2020 17:45,77,127
03-01-2020 17:45,03-01-2020 18:00,77,127
03-01-2020 18:00,03-01-2020 18:15,81.6,135.81
03-01-2020 18:15,03-01-2020 18:30,83,140
03-01-2020 18:30,03-01-2020 18:45,83,140
03-01-2020 18:45,03-01-2020 19:00,83,140
03-01-2020 19:00,03-01-2020 19:15,89.04,134.58
03-01-2020 19:15,03-01-2020 19:30,91,132
03-01-2020 19:30,03-01-2020 19:45,91,132
03-01-2020 19:45,03-01-2020 20:00,91,132
03-01-2020 20:00,03-01-2020 20:15,98.67,139.46
03-01-2020 20:15,03-01-2020 20:30,101,143
03-01-2020 20:30,03-01-2020 20:45,101,143
03-01-2020 20:45,03-01-2020 21:00,101,143
03-01-2020 21:00,03-01-2020 21:15,105.53,160.33
03-01-2020 21:15,03-01-2020 21:30,107,169
03-01-2020 21:30,03-01-2020 21:45,107,None
03-01-2020 21:45,03-01-2020 22:00,107,169
03-01-2020 22:00,03-01-2020 22:15,117.73,None
03-01-2020 22:15,03-01-2020 22:30,121,161
03-01-2020 22:30,03-01-2020 22:45,121,None
03-01-2020 22:45,03-01-2020 23:00,121,161
03-01-2020 23:00,03-01-2020 23:15,115.71,None
03-01-2020 23:15,03-01-2020 23:30,114,147
03-01-2020 23:30,03-01-2020 23:45,114,None
03-01-2020 23:45,04-01-2020 00:00,114,147
04-01-2020 00:00,04-01-2020 00:15,114,None
04-01-2020 00:15,04-01-2020 00:30,114,141
04-01-2020 00:30,04-01-2020 00:45,114,None
04-01-2020 00:45,04-01-2020 01:00,114,141
04-01-2020 01:00,04-01-2020 01:15,110.98,None
04-01-2020 01:15,04-01-2020 01:30,110,126
04-01-2020 01:30,04-01-2020 01:45,110,126
04-01-2020 01:45,04-01-2020 02:00,110,126
04-01-2020 02:00,04-01-2020 02:15,107.7,124
04-01-2020 02:15,04-01-2020 02:30,107,123
04-01-2020 02:30,04-01-2020 02:45,107,123
04-01-2020 02:45,04-01-2020 03:00,107,123
04-01-2020 03:00,04-01-2020 03:15,116.07,146.33
04-01-2020 03:15,04-01-2020 03:30,119,158
04-01-2020 03:30,04-01-2020 03:45,119,158
04-01-2020 03:45,04-01-2020 04:00,119,158
04-01-2020 04:00,04-01-2020 04:15,112.2,144
04-01-2020 04:15,04-01-2020 04:30,110,137
04-01-2020 04:30,04-01-2020 04:45,110,137
04-01-2020 04:45,04-01-2020 05:00,110,137
04-01-2020 05:00,04-01-2020 05:15,99.27,132.26
04-01-2020 05:15,04-01-2020 05:30,96,130
04-01-2020 05:30,04-01-2020 05:45,96,130
04-01-2020 05:45,04-01-2020 06:00,96,130
04-01-2020 06:00,04-01-2020 06:15,94.49,125.93
04-01-2020 06:15,04-01-2020 06:30,94,124
04-01-2020 06:30,04-01-2020 06:45,94,124
04-01-2020 06:45,04-01-2020 07:00,94,124
04-01-2020 07:00,04-01-2020 07:15,90.93,120.61
04-01-2020 07:15,04-01-2020 07:30,90,119
04-01-2020 07:30,04-01-2020 07:45,90,119
04-01-2020 07:45,04-01-2020 08:00,90,119
04-01-2020 08:00,04-01-2020 08:15,85.47,113.58
04-01-2020 08:15,04-01-2020 08:30,84,None
04-01-2020 08:30,04-01-2020 08:45,84,111
04-01-2020 08:45,04-01-2020 09:00,84,None
04-01-2020 09:00,04-01-2020 09:15,89.29,119
04-01-2020 09:15,04-01-2020 09:30,91,None
04-01-2020 09:30,04-01-2020 09:45,91,None
04-01-2020 09:45,04-01-2020 10:00,91,None
04-01-2020 10:00,04-01-2020 10:15,114.42,179.93
04-01-2020 10:15,04-01-2020 10:30,122,None
04-01-2020 10:30,04-01-2020 10:45,122,207
04-01-2020 10:45,04-01-2020 11:00,122,None
04-01-2020 11:00,04-01-2020 11:15,92.1,154.81
04-01-2020 11:15,04-01-2020 11:30,83,130
04-01-2020 11:30,04-01-2020 11:45,83,130
04-01-2020 11:45,04-01-2020 12:00,83,130
04-01-2020 12:00,04-01-2020 12:15,79.17,119.16
04-01-2020 12:15,04-01-2020 12:30,78,114
04-01-2020 12:30,04-01-2020 12:45,78,114
04-01-2020 12:45,04-01-2020 13:00,78,114
04-01-2020 13:00,04-01-2020 13:15,80.27,127.56
04-01-2020 13:15,04-01-2020 13:30,81,134
04-01-2020 13:30,04-01-2020 13:45,81,134
04-01-2020 13:45,04-01-2020 14:00,81,134
04-01-2020 14:00,04-01-2020 14:15,82.51,139.33
04-01-2020 14:15,04-01-2020 14:30,83,142
04-01-2020 14:30,04-01-2020 14:45,83,142
04-01-2020 14:45,04-01-2020 15:00,83,142
04-01-2020 15:00,04-01-2020 15:15,87.53,142
04-01-2020 15:15,04-01-2020 15:30,89,142
04-01-2020 15:30,04-01-2020 15:45,89,142
04-01-2020 15:45,04-01-2020 16:00,89,142
04-01-2020 16:00,04-01-2020 16:15,84.4,139.29
04-01-2020 16:15,04-01-2020 16:30,83,138
04-01-2020 16:30,04-01-2020 16:45,83,138
04-01-2020 16:45,04-01-2020 17:00,83,138
04-01-2020 17:00,04-01-2020 17:15,83,133.93
04-01-2020 17:15,04-01-2020 17:30,83,132
04-01-2020 17:30,04-01-2020 17:45,83,132
04-01-2020 17:45,04-01-2020 18:00,83,132
04-01-2020 18:00,04-01-2020 18:15,81.49,None
04-01-2020 18:15,04-01-2020 18:30,81,132
04-01-2020 18:30,04-01-2020 18:45,81,None
04-01-2020 18:45,04-01-2020 19:00,81,132
04-01-2020 19:00,04-01-2020 19:15,68.91,None
04-01-2020 19:15,04-01-2020 19:30,65,101
04-01-2020 19:30,04-01-2020 19:45,65,None
04-01-2020 19:45,04-01-2020 20:00,65,101
04-01-2020 20:00,04-01-2020 20:15,78.6,None
04-01-2020 20:15,04-01-2020 20:30,83,104
04-01-2020 20:30,04-01-2020 20:45,83,None
04-01-2020 20:45,04-01-2020 21:00,83,104
04-01-2020 21:00,04-01-2020 21:15,93.58,None
04-01-2020 21:15,04-01-2020 21:30,97,130
04-01-2020 21:30,04-01-2020 21:45,97,130
04-01-2020 21:45,04-01-2020 22:00,97,130
04-01-2020 22:00,04-01-2020 22:15,100.02,138.67
04-01-2020 22:15,04-01-2020 22:30,101,143
04-01-2020 22:30,04-01-2020 22:45,101,143
04-01-2020 22:45,04-01-2020 23:00,101,143
04-01-2020 23:00,04-01-2020 23:15,101,137.58
04-01-2020 23:15,04-01-2020 23:30,101,135
04-01-2020 23:30,04-01-2020 23:45,101,135
04-01-2020 23:45,05-01-2020 00:00,101,135
05-01-2020 00:00,05-01-2020 00:15,101.74,131
05-01-2020 00:15,05-01-2020 00:30,102,None
05-01-2020 00:30,05-01-2020 00:45,102,129
05-01-2020 00:45,05-01-2020 01:00,102,None
05-01-2020 01:00,05-01-2020 01:15,110.31,147.67
05-01-2020 01:15,05-01-2020 01:30,113,157
05-01-2020 01:30,05-01-2020 01:45,113,157
05-01-2020 01:45,05-01-2020 02:00,113,157
05-01-2020 02:00,05-01-2020 02:15,139.07,196.99
05-01-2020 02:15,05-01-2020 02:30,147,216
05-01-2020 02:30,05-01-2020 02:45,147,216
05-01-2020 02:45,05-01-2020 03:00,147,216
05-01-2020 03:00,05-01-2020 03:15,141.71,199.73
05-01-2020 03:15,05-01-2020 03:30,140,None
05-01-2020 03:30,05-01-2020 03:45,140,192
05-01-2020 03:45,05-01-2020 04:00,140,None
05-01-2020 04:00,05-01-2020 04:15,136.22,182.51
05-01-2020 04:15,05-01-2020 04:30,135,None
05-01-2020 04:30,05-01-2020 04:45,135,178
05-01-2020 04:45,05-01-2020 05:00,135,178
05-01-2020 05:00,05-01-2020 05:15,130.47,172.58
05-01-2020 05:15,05-01-2020 05:30,129,170
05-01-2020 05:30,05-01-2020 05:45,129,170
05-01-2020 05:45,05-01-2020 06:00,129,170
05-01-2020 06:00,05-01-2020 06:15,125.93,170
05-01-2020 06:15,05-01-2020 06:30,125,None
05-01-2020 06:30,05-01-2020 06:45,125,170
05-01-2020 06:45,05-01-2020 07:00,125,170
05-01-2020 07:00,05-01-2020 07:15,99.31,137.33
05-01-2020 07:15,05-01-2020 07:30,91,121
05-01-2020 07:30,05-01-2020 07:45,91,121
05-01-2020 07:45,05-01-2020 08:00,91,121
05-01-2020 08:00,05-01-2020 08:15,84.87,121.68
05-01-2020 08:15,05-01-2020 08:30,83,None
05-01-2020 08:30,05-01-2020 08:45,83,122
05-01-2020 08:45,05-01-2020 09:00,None,None
05-01-2020 09:00,05-01-2020 09:15,84.53,None
05-01-2020 09:15,05-01-2020 09:30,85,None
05-01-2020 09:30,05-01-2020 09:45,85,150
05-01-2020 09:45,05-01-2020 10:00,85,150
05-01-2020 10:00,05-01-2020 10:15,87.28,None
05-01-2020 10:15,05-01-2020 10:30,88,159
05-01-2020 10:30,05-01-2020 10:45,88,None
05-01-2020 10:45,05-01-2020 11:00,88,159
05-01-2020 11:00,05-01-2020 11:15,88.76,None
05-01-2020 11:15,05-01-2020 11:30,89,160
05-01-2020 11:30,05-01-2020 11:45,89,None
05-01-2020 11:45,05-01-2020 12:00,89,160
05-01-2020 12:00,05-01-2020 12:15,75.2,None
05-01-2020 12:15,05-01-2020 12:30,71,160
05-01-2020 12:30,05-01-2020 12:45,71,None
05-01-2020 12:45,05-01-2020 13:00,71,160
05-01-2020 13:00,05-01-2020 13:15,64.96,None
05-01-2020 13:15,05-01-2020 13:30,63,150
05-01-2020 13:30,05-01-2020 13:45,63,None
05-01-2020 13:45,05-01-2020 14:00,63,150
05-01-2020 14:00,05-01-2020 14:15,55.44,132
05-01-2020 14:15,05-01-2020 14:30,53,123
05-01-2020 14:30,05-01-2020 14:45,53,123
05-01-2020 14:45,05-01-2020 15:00,53,123
05-01-2020 15:00,05-01-2020 15:15,44.69,105.38
05-01-2020 15:15,05-01-2020 15:30,42,97
05-01-2020 15:30,05-01-2020 15:45,42,97
05-01-2020 15:45,05-01-2020 16:00,42,97
05-01-2020 16:00,05-01-2020 16:15,44.27,104.33
05-01-2020 16:15,05-01-2020 16:30,45,108
05-01-2020 16:30,05-01-2020 16:45,45,108
05-01-2020 16:45,05-01-2020 17:00,45,108
05-01-2020 17:00,05-01-2020 17:15,46.51,100
05-01-2020 17:15,05-01-2020 17:30,47,96
05-01-2020 17:30,05-01-2020 17:45,47,96
05-01-2020 17:45,05-01-2020 18:00,47,96
05-01-2020 18:00,05-01-2020 18:15,113.7,171.23
05-01-2020 18:15,05-01-2020 18:30,134,207
05-01-2020 18:30,05-01-2020 18:45,134,207
05-01-2020 18:45,05-01-2020 19:00,134,207
05-01-2020 19:00,05-01-2020 19:15,81.11,147
05-01-2020 19:15,05-01-2020 19:30,64,117
05-01-2020 19:30,05-01-2020 19:45,64,117
05-01-2020 19:45,05-01-2020 20:00,64,None
05-01-2020 20:00,05-01-2020 20:15,60.22,104.33
05-01-2020 20:15,05-01-2020 20:30,59,None
05-01-2020 20:30,05-01-2020 20:45,59,98
05-01-2020 20:45,05-01-2020 21:00,59,None
05-01-2020 21:00,05-01-2020 21:15,59,98
05-01-2020 21:15,05-01-2020 21:30,59,None
05-01-2020 21:30,05-01-2020 21:45,59,98
05-01-2020 21:45,05-01-2020 22:00,59,None
05-01-2020 22:00,05-01-2020 22:15,65.8,100
05-01-2020 22:15,05-01-2020 22:30,68,None
05-01-2020 22:30,05-01-2020 22:45,68,101
05-01-2020 22:45,05-01-2020 23:00,68,None
05-01-2020 23:00,05-01-2020 23:15,77.2,129.47
05-01-2020 23:15,05-01-2020 23:30,80,None
05-01-2020 23:30,05-01-2020 23:45,80,143
05-01-2020 23:45,06-01-2020 00:00,80,143
06-01-2020 00:00,06-01-2020 00:15,76.98,135.13
06-01-2020 00:15,06-01-2020 00:30,76,131
06-01-2020 00:30,06-01-2020 00:45,76,131
06-01-2020 00:45,06-01-2020 01:00,76,131
06-01-2020 01:00,06-01-2020 01:15,62.4,110.33
06-01-2020 01:15,06-01-2020 01:30,58,100
06-01-2020 01:30,06-01-2020 01:45,58,100
06-01-2020 01:45,06-01-2020 02:00,58,100
06-01-2020 02:00,06-01-2020 02:15,55.7,92
06-01-2020 02:15,06-01-2020 02:30,55,88
06-01-2020 02:30,06-01-2020 02:45,55,88
06-01-2020 02:45,06-01-2020 03:00,55,88
06-01-2020 03:00,06-01-2020 03:15,64.07,95.46
06-01-2020 03:15,06-01-2020 03:30,67,99
06-01-2020 03:30,06-01-2020 03:45,67,99
06-01-2020 03:45,06-01-2020 04:00,67,99
06-01-2020 04:00,06-01-2020 04:15,74.56,107.67
06-01-2020 04:15,06-01-2020 04:30,77,112
06-01-2020 04:30,06-01-2020 04:45,77,112
06-01-2020 04:45,06-01-2020 05:00,77,112
06-01-2020 05:00,06-01-2020 05:15,68.69,103.33
06-01-2020 05:15,06-01-2020 05:30,66,99
06-01-2020 05:30,06-01-2020 05:45,66,None
06-01-2020 05:45,06-01-2020 06:00,66,99
06-01-2020 06:00,06-01-2020 06:15,62.93,None
06-01-2020 06:15,06-01-2020 06:30,62,88
06-01-2020 06:30,06-01-2020 06:45,62,None
06-01-2020 06:45,06-01-2020 07:00,62,88
06-01-2020 07:00,06-01-2020 07:15,62.76,None
06-01-2020 07:15,06-01-2020 07:30,63,97
06-01-2020 07:30,06-01-2020 07:45,63,None
06-01-2020 07:45,06-01-2020 08:00,63,97
06-01-2020 08:00,06-01-2020 08:15,69.8,None
06-01-2020 08:15,06-01-2020 08:30,72,125
06-01-2020 08:30,06-01-2020 08:45,72,125
06-01-2020 08:45,06-01-2020 09:00,72,125
06-01-2020 09:00,06-01-2020 09:15,79.67,133.13
06-01-2020 09:15,06-01-2020 09:30,82,137
06-01-2020 09:30,06-01-2020 09:45,82,None
06-01-2020 09:45,06-01-2020 10:00,82,137
06-01-2020 10:00,06-01-2020 10:15,78.22,148.33
