From Date,To Date,PM2.5,PM10
01-01-2020 00:00,01-01-2020 00:15,117,247.67
01-01-2020 00:15,01-01-2020 00:30,107.56,246
01-01-2020 00:30,01-01-2020 00:45,107,246
01-01-2020 00:45,01-01-2020 01:00,107,246
01-01-2020 01:00,01-01-2020 01:15,107,258.42
01-01-2020 01:15,01-01-2020 01:30,132.5,259
01-01-2020 01:30,01-01-2020 01:45,None,259
01-01-2020 01:45,01-01-2020 02:00,134,259
01-01-2020 02:00,01-01-2020 02:15,None,256.17
01-01-2020 02:15,01-01-2020 02:30,None,256
01-01-2020 02:30,01-01-2020 02:45,127,256
01-01-2020 02:45,01-01-2020 03:00,None,256
01-01-2020 03:00,01-01-2020 03:15,127,264.6
01-01-2020 03:15,01-01-2020 03:30,143.06,265
01-01-2020 03:30,01-01-2020 03:45,144,265
01-01-2020 03:45,01-01-2020 04:00,144,265
01-01-2020 04:00,01-01-2020 04:15,144,260.28
01-01-2020 04:15,01-01-2020 04:30,None,260
01-01-2020 04:30,01-01-2020 04:45,150,260
01-01-2020 04:45,01-01-2020 05:00,150,260
01-01-2020 05:00,01-01-2020 05:15,150,285.8
01-01-2020 05:15,01-01-2020 05:30,146.22,287
01-01-2020 05:30,01-01-2020 05:45,None,287
01-01-2020 05:45,01-01-2020 06:00,146,287
01-01-2020 06:00,01-01-2020 06:15,None,282.27
01-01-2020 06:15,01-01-2020 06:30,140.32,282
01-01-2020 06:30,01-01-2020 06:45,140,282
01-01-2020 06:45,01-01-2020 07:00,140,282
01-01-2020 07:00,01-01-2020 07:15,140,327.33
01-01-2020 07:15,01-01-2020 07:30,178.22,330
01-01-2020 07:30,01-01-2020 07:45,180,330
01-01-2020 07:45,01-01-2020 08:00,180,330
01-01-2020 08:00,01-01-2020 08:15,180,301.67
01-01-2020 08:15,01-01-2020 08:30,164.89,300
01-01-2020 08:30,01-01-2020 08:45,164,300
01-01-2020 08:45,01-01-2020 09:00,164,300
01-01-2020 09:00,01-01-2020 09:15,164,252.78
01-01-2020 09:15,01-01-2020 09:30,136.93,250
01-01-2020 09:30,01-01-2020 09:45,135,250
01-01-2020 09:45,01-01-2020 10:00,135,250
01-01-2020 10:00,01-01-2020 10:15,135,229.93
01-01-2020 10:15,01-01-2020 10:30,119.89,229
01-01-2020 10:30,01-01-2020 10:45,119,229
01-01-2020 10:45,01-01-2020 11:00,119,229
01-01-2020 11:00,01-01-2020 11:15,119,209.89
01-01-2020 11:15,01-01-2020 11:30,123.72,209
01-01-2020 11:30,01-01-2020 11:45,None,209
01-01-2020 11:45,01-01-2020 12:00,124,209
01-01-2020 12:00,01-01-2020 12:15,124,197.67
01-01-2020 12:15,01-01-2020 12:30,115.5,197
01-01-2020 12:30,01-01-2020 12:45,115,197
01-01-2020 12:45,01-01-2020 13:00,115,197
01-01-2020 13:00,01-01-2020 13:15,None,200.78
01-01-2020 13:15,01-01-2020 13:30,113.11,201
01-01-2020 13:30,01-01-2020 13:45,None,201
01-01-2020 13:45,01-01-2020 14:00,113,201
01-01-2020 14:00,01-01-2020 14:15,None,158.4
01-01-2020 14:15,01-01-2020 14:30,None,156
01-01-2020 14:30,01-01-2020 14:45,74,156
01-01-2020 14:45,01-01-2020 15:00,74,156
01-01-2020 15:00,01-01-2020 15:15,74,113
01-01-2020 15:15,01-01-2020 15:30,62.67,111
01-01-2020 15:30,01-01-2020 15:45,62,111
01-01-2020 15:45,01-01-2020 16:00,62,111
01-01-2020 16:00,01-01-2020 16:15,None,134.67
01-01-2020 16:15,01-01-2020 16:30,83.72,136
01-01-2020 16:30,01-01-2020 16:45,85,136
01-01-2020 16:45,01-01-2020 17:00,None,136
01-01-2020 17:00,01-01-2020 17:15,85,160
01-01-2020 17:15,01-01-2020 17:30,None,161
01-01-2020 17:30,01-01-2020 17:45,95,161
01-01-2020 17:45,01-01-2020 18:00,None,161
01-01-2020 18:00,01-01-2020 18:15,95,175.2
01-01-2020 18:15,01-01-2020 18:30,100.6,176
01-01-2020 18:30,01-01-2020 18:45,101,176
01-01-2020 18:45,01-01-2020 19:00,101,176
01-01-2020 19:00,01-01-2020 19:15,101,188.28
01-01-2020 19:15,01-01-2020 19:30,109.5,189
01-01-2020 19:30,01-01-2020 19:45,None,189
01-01-2020 19:45,01-01-2020 20:00,110,189
01-01-2020 20:00,01-01-2020 20:15,110,245.8
01-01-2020 20:15,01-01-2020 20:30,140.22,249
01-01-2020 20:30,01-01-2020 20:45,142,249
01-01-2020 20:45,01-01-2020 21:00,142,249
01-01-2020 21:00,01-01-2020 21:15,142,289.13
01-01-2020 21:15,01-01-2020 21:30,None,291
01-01-2020 21:30,01-01-2020 21:45,152,291
01-01-2020 21:45,01-01-2020 22:00,None,291
01-01-2020 22:00,01-01-2020 22:15,152,283.36
01-01-2020 22:15,01-01-2020 22:30,155.79,283
01-01-2020 22:30,01-01-2020 22:45,156,283
01-01-2020 22:45,01-01-2020 23:00,156,283
01-01-2020 23:00,01-01-2020 23:15,156,296.38
01-01-2020 23:15,01-01-2020 23:30,None,297
01-01-2020 23:30,01-01-2020 23:45,177,297
01-01-2020 23:45,02-01-2020 00:00,None,297
02-01-2020 00:00,02-01-2020 00:15,None,312.11
02-01-2020 00:15,02-01-2020 00:30,190.07,313
02-01-2020 00:30,02-01-2020 00:45,191,313
02-01-2020 00:45,02-01-2020 01:00,None,313
02-01-2020 01:00,02-01-2020 01:15,191,284.5
02-01-2020 01:15,02-01-2020 01:30,167.39,283
02-01-2020 01:30,02-01-2020 01:45,166,283
02-01-2020 01:45,02-01-2020 02:00,166,283
02-01-2020 02:00,02-01-2020 02:15,166,261.28
02-01-2020 02:15,02-01-2020 02:30,166,260
02-01-2020 02:30,02-01-2020 02:45,None,260
02-01-2020 02:45,02-01-2020 03:00,166,260
02-01-2020 03:00,02-01-2020 03:15,166,248.48
02-01-2020 03:15,02-01-2020 03:30,151.8,248
02-01-2020 03:30,02-01-2020 03:45,None,248
02-01-2020 03:45,02-01-2020 04:00,None,248
02-01-2020 04:00,02-01-2020 04:15,151,218.33
02-01-2020 04:15,02-01-2020 04:30,140.61,217
02-01-2020 04:30,02-01-2020 04:45,140,217
02-01-2020 04:45,02-01-2020 05:00,140,217
02-01-2020 05:00,02-01-2020 05:15,140,209.36
02-01-2020 05:15,02-01-2020 05:30,141.87,209
02-01-2020 05:30,02-01-2020 05:45,142,209
02-01-2020 05:45,02-01-2020 06:00,142,209
02-01-2020 06:00,02-01-2020 06:15,142,256.22
02-01-2020 06:15,02-01-2020 06:30,173.17,259
02-01-2020 06:30,02-01-2020 06:45,175,259
02-01-2020 06:45,02-01-2020 07:00,175,259
02-01-2020 07:00,02-01-2020 07:15,175,283.84
02-01-2020 07:15,02-01-2020 07:30,179.67,285
02-01-2020 07:30,02-01-2020 07:45,180,285
02-01-2020 07:45,02-01-2020 08:00,180,285
02-01-2020 08:00,02-01-2020 08:15,180,282.13
02-01-2020 08:15,02-01-2020 08:30,171.5,282
02-01-2020 08:30,02-01-2020 08:45,171,282
02-01-2020 08:45,02-01-2020 09:00,None,282
02-01-2020 09:00,02-01-2020 09:15,171,306.56
02-01-2020 09:15,02-01-2020 09:30,173.87,308
02-01-2020 09:30,02-01-2020 09:45,174,308
02-01-2020 09:45,02-01-2020 10:00,None,None
02-01-2020 10:00,02-01-2020 10:15,174,306.33
02-01-2020 10:15,02-01-2020 10:30,180,306
02-01-2020 10:30,02-01-2020 10:45,180,306
02-01-2020 10:45,02-01-2020 11:00,180,306
02-01-2020 11:00,02-01-2020 11:15,180,205.67
02-01-2020 11:15,02-01-2020 11:30,135.61,201
02-01-2020 11:30,02-01-2020 11:45,None,201
02-01-2020 11:45,02-01-2020 12:00,None,201
02-01-2020 12:00,02-01-2020 12:15,None,218
02-01-2020 12:15,02-01-2020 12:30,114.11,219
02-01-2020 12:30,02-01-2020 12:45,113,219
02-01-2020 12:45,02-01-2020 13:00,113,219
02-01-2020 13:00,02-01-2020 13:15,113,162.33
02-01-2020 13:15,02-01-2020 13:30,80.51,159
02-01-2020 13:30,02-01-2020 13:45,79,159
02-01-2020 13:45,02-01-2020 14:00,None,159
02-01-2020 14:00,02-01-2020 14:15,79,129.72
02-01-2020 14:15,02-01-2020 14:30,None,128
02-01-2020 14:30,02-01-2020 14:45,68,128
02-01-2020 14:45,02-01-2020 15:00,68,128
02-01-2020 15:00,02-01-2020 15:15,None,128.95
02-01-2020 15:15,02-01-2020 15:30,64.18,129
02-01-2020 15:30,02-01-2020 15:45,64,129
02-01-2020 15:45,02-01-2020 16:00,64,129
02-01-2020 16:00,02-01-2020 16:15,None,146.2
02-01-2020 16:15,02-01-2020 16:30,65.89,147
02-01-2020 16:30,02-01-2020 16:45,None,147
02-01-2020 16:45,02-01-2020 17:00,None,147
02-01-2020 17:00,02-01-2020 17:15,66,134
02-01-2020 17:15,02-01-2020 17:30,None,134
02-01-2020 17:30,02-01-2020 17:45,59,134
02-01-2020 17:45,02-01-2020 18:00,None,134
02-01-2020 18:00,02-01-2020 18:15,59,142.7
02-01-2020 18:15,02-01-2020 18:30,62.74,143
02-01-2020 18:30,02-01-2020 18:45,63,143
02-01-2020 18:45,02-01-2020 19:00,63,143
02-01-2020 19:00,02-01-2020 19:15,63,191.17
02-01-2020 19:15,02-01-2020 19:30,93.8,194
02-01-2020 19:30,02-01-2020 19:45,96,194
02-01-2020 19:45,02-01-2020 20:00,96,194
02-01-2020 20:00,02-01-2020 20:15,96,219.56
02-01-2020 20:15,02-01-2020 20:30,115.83,221
02-01-2020 20:30,02-01-2020 20:45,117,221
02-01-2020 20:45,02-01-2020 21:00,None,221
02-01-2020 21:00,02-01-2020 21:15,117,238.94
02-01-2020 21:15,02-01-2020 21:30,144.39,240
02-01-2020 21:30,02-01-2020 21:45,146,240
02-01-2020 21:45,02-01-2020 22:00,146,240
02-01-2020 22:00,02-01-2020 22:15,146,270.58
02-01-2020 22:15,02-01-2020 22:30,144.11,272
02-01-2020 22:30,02-01-2020 22:45,144,272
02-01-2020 22:45,02-01-2020 23:00,144,272
02-01-2020 23:00,02-01-2020 23:15,None,228.56
02-01-2020 23:15,02-01-2020 23:30,130.93,226
02-01-2020 23:30,02-01-2020 23:45,130,226
02-01-2020 23:45,03-01-2020 00:00,130,226
03-01-2020 00:00,03-01-2020 00:15,130,259.06
03-01-2020 00:15,03-01-2020 00:30,None,261
03-01-2020 00:30,03-01-2020 00:45,145,261
03-01-2020 00:45,03-01-2020 01:00,None,261
03-01-2020 01:00,03-01-2020 01:15,145,224.08
03-01-2020 01:15,03-01-2020 01:30,123.28,222
03-01-2020 01:30,03-01-2020 01:45,122,222
03-01-2020 01:45,03-01-2020 02:00,122,222
03-01-2020 02:00,03-01-2020 02:15,122,189.51
03-01-2020 02:15,03-01-2020 02:30,116.33,188
03-01-2020 02:30,03-01-2020 02:45,116,188
03-01-2020 02:45,03-01-2020 03:00,116,188
03-01-2020 03:00,03-01-2020 03:15,116,174.78
03-01-2020 03:15,03-01-2020 03:30,100.89,174
03-01-2020 03:30,03-01-2020 03:45,100,174
03-01-2020 03:45,03-01-2020 04:00,None,174
03-01-2020 04:00,03-01-2020 04:15,100,162.53
03-01-2020 04:15,03-01-2020 04:30,98.11,162
03-01-2020 04:30,03-01-2020 04:45,98,162
03-01-2020 04:45,03-01-2020 05:00,98,162
03-01-2020 05:00,03-01-2020 05:15,98,175.25
03-01-2020 05:15,03-01-2020 05:30,None,176
03-01-2020 05:30,03-01-2020 05:45,104,176
03-01-2020 05:45,03-01-2020 06:00,104,176
03-01-2020 06:00,03-01-2020 06:15,104,172.21
03-01-2020 06:15,03-01-2020 06:30,89.86,172
03-01-2020 06:30,03-01-2020 06:45,None,172
03-01-2020 06:45,03-01-2020 07:00,89,172
03-01-2020 07:00,03-01-2020 07:15,89,236.02
03-01-2020 07:15,03-01-2020 07:30,96.56,239
03-01-2020 07:30,03-01-2020 07:45,None,239
03-01-2020 07:45,03-01-2020 08:00,None,239
03-01-2020 08:00,03-01-2020 08:15,97,214.39
03-01-2020 08:15,03-01-2020 08:30,None,213
03-01-2020 08:30,03-01-2020 08:45,None,213
03-01-2020 08:45,03-01-2020 09:00,98,213
03-01-2020 09:00,03-01-2020 09:15,None,200.65
03-01-2020 09:15,03-01-2020 09:30,98,200
03-01-2020 09:30,03-01-2020 09:45,98,200
03-01-2020 09:45,03-01-2020 10:00,98,200
03-01-2020 10:00,03-01-2020 10:15,98,222.72
03-01-2020 10:15,03-01-2020 10:30,None,224
03-01-2020 10:30,03-01-2020 10:45,102,224
03-01-2020 10:45,03-01-2020 11:00,102,224
03-01-2020 11:00,03-01-2020 11:15,102,184.82
03-01-2020 11:15,03-01-2020 11:30,107.67,183
03-01-2020 11:30,03-01-2020 11:45,108,183
03-01-2020 11:45,03-01-2020 12:00,108,183
03-01-2020 12:00,03-01-2020 12:15,108,192.44
03-01-2020 12:15,03-01-2020 12:30,102.33,193
03-01-2020 12:30,03-01-2020 12:45,102,193
03-01-2020 12:45,03-01-2020 13:00,102,193
03-01-2020 13:00,03-01-2020 13:15,102,166.12
03-01-2020 13:15,03-01-2020 13:30,89.72,165
03-01-2020 13:30,03-01-2020 13:45,89,165
03-01-2020 13:45,03-01-2020 14:00,89,165
03-01-2020 14:00,03-01-2020 14:15,89,185.07
03-01-2020 14:15,03-01-2020 14:30,101.28,186
03-01-2020 14:30,03-01-2020 14:45,102,186
03-01-2020 14:45,03-01-2020 15:00,102,186
03-01-2020 15:00,03-01-2020 15:15,102,206.78
03-01-2020 15:15,03-01-2020 15:30,102.94,208
03-01-2020 15:30,03-01-2020 15:45,103,208
03-01-2020 15:45,03-01-2020 16:00,None,208
03-01-2020 16:00,03-01-2020 16:15,103,198.53
03-01-2020 16:15,03-01-2020 16:30,95.44,198
03-01-2020 16:30,03-01-2020 16:45,None,198
03-01-2020 16:45,03-01-2020 17:00,95,198
03-01-2020 17:00,03-01-2020 17:15,95,209.47
03-01-2020 17:15,03-01-2020 17:30,85.53,210
03-01-2020 17:30,03-01-2020 17:45,85,210
03-01-2020 17:45,03-01-2020 18:00,85,210
03-01-2020 18:00,03-01-2020 18:15,85,200.44
03-01-2020 18:15,03-01-2020 18:30,91.61,200
03-01-2020 18:30,03-01-2020 18:45,92,200
03-01-2020 18:45,03-01-2020 19:00,92,200
03-01-2020 19:00,03-01-2020 19:15,92,205.73
03-01-2020 19:15,03-01-2020 19:30,101.44,206
03-01-2020 19:30,03-01-2020 19:45,102,206
03-01-2020 19:45,03-01-2020 20:00,102,206
03-01-2020 20:00,03-01-2020 20:15,102,228.93
03-01-2020 20:15,03-01-2020 20:30,119.94,230
03-01-2020 20:30,03-01-2020 20:45,121,230
03-01-2020 20:45,03-01-2020 21:00,121,230
03-01-2020 21:00,03-01-2020 21:15,121,274.91
03-01-2020 21:15,03-01-2020 21:30,140.83,277
03-01-2020 21:30,03-01-2020 21:45,142,277
03-01-2020 21:45,03-01-2020 22:00,142,277
03-01-2020 22:00,03-01-2020 22:15,142,297.83
03-01-2020 22:15,03-01-2020 22:30,149.56,299
03-01-2020 22:30,03-01-2020 22:45,150,299
03-01-2020 22:45,03-01-2020 23:00,150,299
03-01-2020 23:00,03-01-2020 23:15,150,271.29
03-01-2020 23:15,03-01-2020 23:30,151.89,270
03-01-2020 23:30,03-01-2020 23:45,152,270
03-01-2020 23:45,04-01-2020 00:00,152,270
04-01-2020 00:00,04-01-2020 00:15,152,242.61
04-01-2020 00:15,04-01-2020 00:30,139.72,241
04-01-2020 00:30,04-01-2020 00:45,None,241
04-01-2020 00:45,04-01-2020 01:00,139,241
04-01-2020 01:00,04-01-2020 01:15,139,279.22
04-01-2020 01:15,04-01-2020 01:30,167.33,281
04-01-2020 01:30,04-01-2020 01:45,169,281
04-01-2020 01:45,04-01-2020 02:00,169,281
04-01-2020 02:00,04-01-2020 02:15,169,294.44
04-01-2020 02:15,04-01-2020 02:30,144.16,295
04-01-2020 02:30,04-01-2020 02:45,143,295
04-01-2020 02:45,04-01-2020 03:00,143,295
04-01-2020 03:00,04-01-2020 03:15,143,234.8
04-01-2020 03:15,04-01-2020 03:30,138.28,232
04-01-2020 03:30,04-01-2020 03:45,138,232
04-01-2020 03:45,04-01-2020 04:00,138,232
04-01-2020 04:00,04-01-2020 04:15,138,294.48
04-01-2020 04:15,04-01-2020 04:30,140.7,298
04-01-2020 04:30,04-01-2020 04:45,141,298
04-01-2020 04:45,04-01-2020 05:00,141,298
04-01-2020 05:00,04-01-2020 05:15,141,210.17
04-01-2020 05:15,04-01-2020 05:30,None,205
04-01-2020 05:30,04-01-2020 05:45,118,205
04-01-2020 05:45,04-01-2020 06:00,118,205
04-01-2020 06:00,04-01-2020 06:15,118,202.13
04-01-2020 06:15,04-01-2020 06:30,122.72,202
04-01-2020 06:30,04-01-2020 06:45,123,202
04-01-2020 06:45,04-01-2020 07:00,123,202
04-01-2020 07:00,04-01-2020 07:15,123,203.93
04-01-2020 07:15,04-01-2020 07:30,116.39,204
04-01-2020 07:30,04-01-2020 07:45,116,204
04-01-2020 07:45,04-01-2020 08:00,116,204
04-01-2020 08:00,04-01-2020 08:15,116,232.33
04-01-2020 08:15,04-01-2020 08:30,122.61,234
04-01-2020 08:30,04-01-2020 08:45,123,234
04-01-2020 08:45,04-01-2020 09:00,None,234
04-01-2020 09:00,04-01-2020 09:15,123,214.89
04-01-2020 09:15,04-01-2020 09:30,None,214
04-01-2020 09:30,04-01-2020 09:45,114,214
04-01-2020 09:45,04-01-2020 10:00,114,214
04-01-2020 10:00,04-01-2020 10:15,114,214.96
04-01-2020 10:15,04-01-2020 10:30,114,215
04-01-2020 10:30,04-01-2020 10:45,114,215
04-01-2020 10:45,04-01-2020 11:00,114,215
04-01-2020 11:00,04-01-2020 11:15,114,186.33
04-01-2020 11:15,04-01-2020 11:30,107.39,185
04-01-2020 11:30,04-01-2020 11:45,107,185
04-01-2020 11:45,04-01-2020 12:00,107,185
04-01-2020 12:00,04-01-2020 12:15,107,195.51
04-01-2020 12:15,04-01-2020 12:30,96.73,196
04-01-2020 12:30,04-01-2020 12:45,96,196
04-01-2020 12:45,04-01-2020 13:00,96,196
04-01-2020 13:00,04-01-2020 13:15,96,168.61
04-01-2020 13:15,04-01-2020 13:30,86.56,167
04-01-2020 13:30,04-01-2020 13:45,86,167
04-01-2020 13:45,04-01-2020 14:00,86,167
04-01-2020 14:00,04-01-2020 14:15,86,180.38
04-01-2020 14:15,04-01-2020 14:30,94.5,181
04-01-2020 14:30,04-01-2020 14:45,95,181
04-01-2020 14:45,04-01-2020 15:00,95,181
04-01-2020 15:00,04-01-2020 15:15,95,184.78
04-01-2020 15:15,04-01-2020 15:30,91.22,185
04-01-2020 15:30,04-01-2020 15:45,91,185
04-01-2020 15:45,04-01-2020 16:00,91,185
04-01-2020 16:00,04-01-2020 16:15,91,188.82
04-01-2020 16:15,04-01-2020 16:30,92.89,189
04-01-2020 16:30,04-01-2020 16:45,93,189
04-01-2020 16:45,04-01-2020 17:00,93,189
04-01-2020 17:00,04-01-2020 17:15,None,191.83
04-01-2020 17:15,04-01-2020 17:30,94.87,192
04-01-2020 17:30,04-01-2020 17:45,95,192
04-01-2020 17:45,04-01-2020 18:00,95,192
04-01-2020 18:00,04-01-2020 18:15,95,None
04-01-2020 18:15,04-01-2020 18:30,89.33,None
04-01-2020 18:30,04-01-2020 18:45,89,None
04-01-2020 18:45,04-01-2020 19:00,89,None
04-01-2020 19:00,04-01-2020 19:15,89,None
04-01-2020 19:15,04-01-2020 19:30,79.56,None
04-01-2020 19:30,04-01-2020 19:45,79,None
04-01-2020 19:45,04-01-2020 20:00,79,None
04-01-2020 20:00,04-01-2020 20:15,79,190
04-01-2020 20:15,04-01-2020 20:30,102.61,190
04-01-2020 20:30,04-01-2020 20:45,104,190
04-01-2020 20:45,04-01-2020 21:00,104,190
04-01-2020 21:00,04-01-2020 21:15,104,233.96
04-01-2020 21:15,04-01-2020 21:30,133.28,236
04-01-2020 21:30,04-01-2020 21:45,135,236
04-01-2020 21:45,04-01-2020 22:00,135,236
04-01-2020 22:00,04-01-2020 22:15,135,262.76
04-01-2020 22:15,04-01-2020 22:30,None,264
04-01-2020 22:30,04-01-2020 22:45,147,264
04-01-2020 22:45,04-01-2020 23:00,147,264
04-01-2020 23:00,04-01-2020 23:15,147,266.87
04-01-2020 23:15,04-01-2020 23:30,154.56,267
04-01-2020 23:30,04-01-2020 23:45,155,267
04-01-2020 23:45,05-01-2020 00:00,155,267
05-01-2020 00:00,05-01-2020 00:15,155,284.2
05-01-2020 00:15,05-01-2020 00:30,None,285
05-01-2020 00:30,05-01-2020 00:45,None,285
05-01-2020 00:45,05-01-2020 01:00,161,285
05-01-2020 01:00,05-01-2020 01:15,161,255.38
05-01-2020 01:15,05-01-2020 01:30,143.06,254
05-01-2020 01:30,05-01-2020 01:45,142,254
05-01-2020 01:45,05-01-2020 02:00,142,254
05-01-2020 02:00,05-01-2020 02:15,142,334.27
05-01-2020 02:15,05-01-2020 02:30,154.28,338
05-01-2020 02:30,05-01-2020 02:45,155,338
05-01-2020 02:45,05-01-2020 03:00,155,338
05-01-2020 03:00,05-01-2020 03:15,155,238.62
05-01-2020 03:15,05-01-2020 03:30,141,234
05-01-2020 03:30,05-01-2020 03:45,140,234
05-01-2020 03:45,05-01-2020 04:00,140,234
05-01-2020 04:00,05-01-2020 04:15,140,206.29
05-01-2020 04:15,05-01-2020 04:30,133.47,205
05-01-2020 04:30,05-01-2020 04:45,133,205
05-01-2020 04:45,05-01-2020 05:00,133,205
05-01-2020 05:00,05-01-2020 05:15,133,209.78
05-01-2020 05:15,05-01-2020 05:30,131.11,210
05-01-2020 05:30,05-01-2020 05:45,131,210
05-01-2020 05:45,05-01-2020 06:00,131,210
05-01-2020 06:00,05-01-2020 06:15,131,187.07
05-01-2020 06:15,05-01-2020 06:30,116.83,186
05-01-2020 06:30,05-01-2020 06:45,116,186
05-01-2020 06:45,05-01-2020 07:00,116,186
05-01-2020 07:00,05-01-2020 07:15,116,153.51
05-01-2020 07:15,05-01-2020 07:30,96.17,152
05-01-2020 07:30,05-01-2020 07:45,None,152
05-01-2020 07:45,05-01-2020 08:00,95,152
05-01-2020 08:00,05-01-2020 08:15,95,140.53
05-01-2020 08:15,05-01-2020 08:30,83.67,140
05-01-2020 08:30,05-01-2020 08:45,None,140
05-01-2020 08:45,05-01-2020 09:00,83,140
05-01-2020 09:00,05-01-2020 09:15,83,152.42
05-01-2020 09:15,05-01-2020 09:30,91.5,153
05-01-2020 09:30,05-01-2020 09:45,92,153
05-01-2020 09:45,05-01-2020 10:00,92,153
05-01-2020 10:00,05-01-2020 10:15,92,167.33
05-01-2020 10:15,05-01-2020 10:30,93.89,168
05-01-2020 10:30,05-01-2020 10:45,94,168
05-01-2020 10:45,05-01-2020 11:00,94,168
05-01-2020 11:00,05-01-2020 11:15,94,169.91
05-01-2020 11:15,05-01-2020 11:30,88.4,170
05-01-2020 11:30,05-01-2020 11:45,88,170
05-01-2020 11:45,05-01-2020 12:00,88,170
05-01-2020 12:00,05-01-2020 12:15,88,161.3
05-01-2020 12:15,05-01-2020 12:30,77.61,161
05-01-2020 12:30,05-01-2020 12:45,77,161
05-01-2020 12:45,05-01-2020 13:00,None,161
05-01-2020 13:00,05-01-2020 13:15,77,162.91
05-01-2020 13:15,05-01-2020 13:30,74.17,163
05-01-2020 13:30,05-01-2020 13:45,74,163
05-01-2020 13:45,05-01-2020 14:00,74,163
05-01-2020 14:00,05-01-2020 14:15,74,111.4
05-01-2020 14:15,05-01-2020 14:30,54.4,109
05-01-2020 14:30,05-01-2020 14:45,53,109
05-01-2020 14:45,05-01-2020 15:00,53,109
05-01-2020 15:00,05-01-2020 15:15,53,99.44
05-01-2020 15:15,05-01-2020 15:30,45.44,99
05-01-2020 15:30,05-01-2020 15:45,45,99
05-01-2020 15:45,05-01-2020 16:00,45,99
05-01-2020 16:00,05-01-2020 16:15,45,106.68
05-01-2020 16:15,05-01-2020 16:30,52.56,107
05-01-2020 16:30,05-01-2020 16:45,53,107
05-01-2020 16:45,05-01-2020 17:00,53,107
05-01-2020 17:00,05-01-2020 17:15,53,165.29
05-01-2020 17:15,05-01-2020 17:30,70.94,168
05-01-2020 17:30,05-01-2020 17:45,72,168
05-01-2020 17:45,05-01-2020 18:00,72,168
05-01-2020 18:00,05-01-2020 18:15,72,187.11
05-01-2020 18:15,05-01-2020 18:30,66.4,188
05-01-2020 18:30,05-01-2020 18:45,66,188
05-01-2020 18:45,05-01-2020 19:00,66,188
05-01-2020 19:00,05-01-2020 19:15,66,184.18
05-01-2020 19:15,05-01-2020 19:30,72.61,184
05-01-2020 19:30,05-01-2020 19:45,73,184
05-01-2020 19:45,05-01-2020 20:00,73,184
05-01-2020 20:00,05-01-2020 20:15,73,172.53
05-01-2020 20:15,05-01-2020 20:30,88.87,172
05-01-2020 20:30,05-01-2020 20:45,90,172
05-01-2020 20:45,05-01-2020 21:00,90,172
05-01-2020 21:00,05-01-2020 21:15,90,223.12
05-01-2020 21:15,05-01-2020 21:30,103.22,226
05-01-2020 21:30,05-01-2020 21:45,104,226
05-01-2020 21:45,05-01-2020 22:00,104,226
05-01-2020 22:00,05-01-2020 22:15,104,245.11
05-01-2020 22:15,05-01-2020 22:30,118,246
05-01-2020 22:30,05-01-2020 22:45,119,246
05-01-2020 22:45,05-01-2020 23:00,119,246
05-01-2020 23:00,05-01-2020 23:15,119,193.44
05-01-2020 23:15,05-01-2020 23:30,88.78,191
05-01-2020 23:30,05-01-2020 23:45,87,191
05-01-2020 23:45,06-01-2020 00:00,None,191
06-01-2020 00:00,06-01-2020 00:15,87,165.44
06-01-2020 00:15,06-01-2020 00:30,85.13,164
06-01-2020 00:30,06-01-2020 00:45,85,164
06-01-2020 00:45,06-01-2020 01:00,85,164
06-01-2020 01:00,06-01-2020 01:15,85,129.6
06-01-2020 01:15,06-01-2020 01:30,63.28,128
06-01-2020 01:30,06-01-2020 01:45,62,128
06-01-2020 01:45,06-01-2020 02:00,62,128
06-01-2020 02:00,06-01-2020 02:15,62,118.44
06-01-2020 02:15,06-01-2020 02:30,60.13,118
06-01-2020 02:30,06-01-2020 02:45,60,118
06-01-2020 02:45,06-01-2020 03:00,60,118
06-01-2020 03:00,06-01-2020 03:15,60,109.48
06-01-2020 03:15,06-01-2020 03:30,60,109
06-01-2020 03:30,06-01-2020 03:45,None,109
06-01-2020 03:45,06-01-2020 04:00,60,109
06-01-2020 04:00,06-01-2020 04:15,60,104.22
06-01-2020 04:15,06-01-2020 04:30,64.67,104
06-01-2020 04:30,06-01-2020 04:45,65,104
06-01-2020 04:45,06-01-2020 05:00,65,104
06-01-2020 05:00,06-01-2020 05:15,65,118.33
06-01-2020 05:15,06-01-2020 05:30,64.06,119
06-01-2020 05:30,06-01-2020 05:45,64,119
06-01-2020 05:45,06-01-2020 06:00,64,119
06-01-2020 06:00,06-01-2020 06:15,None,108.49
06-01-2020 06:15,06-01-2020 06:30,68.72,108
06-01-2020 06:30,06-01-2020 06:45,69,108
06-01-2020 06:45,06-01-2020 07:00,69,108
06-01-2020 07:00,06-01-2020 07:15,69,118.39
06-01-2020 07:15,06-01-2020 07:30,72.78,119
06-01-2020 07:30,06-01-2020 07:45,73,119
06-01-2020 07:45,06-01-2020 08:00,None,119
06-01-2020 08:00,06-01-2020 08:15,73,159.13
06-01-2020 08:15,06-01-2020 08:30,None,161
06-01-2020 08:30,06-01-2020 08:45,None,161
06-01-2020 08:45,06-01-2020 09:00,85,161
06-01-2020 09:00,06-01-2020 09:15,85,190.62
06-01-2020 09:15,06-01-2020 09:30,101.8,192
06-01-2020 09:30,06-01-2020 09:45,103,192
06-01-2020 09:45,06-01-2020 10:00,103,192
