From Date,To Date,PM2.5,PM10
27-02-2020 06:45,27-02-2020 07:00,None,None
27-02-2020 07:00,27-02-2020 07:15,None,None
27-02-2020 07:15,27-02-2020 07:30,None,None
27-02-2020 07:30,27-02-2020 07:45,None,None
27-02-2020 07:45,27-02-2020 08:00,None,None
27-02-2020 08:00,27-02-2020 08:15,None,None
27-02-2020 08:15,27-02-2020 08:30,None,None
27-02-2020 08:30,27-02-2020 08:45,None,None
27-02-2020 08:45,27-02-2020 09:00,None,None
27-02-2020 09:00,27-02-2020 09:15,None,None
27-02-2020 09:15,27-02-2020 09:30,None,None
27-02-2020 09:30,27-02-2020 09:45,None,None
27-02-2020 09:45,27-02-2020 10:00,None,None
27-02-2020 10:00,27-02-2020 10:15,None,None
27-02-2020 10:15,27-02-2020 10:30,None,None
27-02-2020 10:30,27-02-2020 10:45,None,None
27-02-2020 10:45,27-02-2020 11:00,None,None
27-02-2020 11:00,27-02-2020 11:15,None,None
27-02-2020 11:15,27-02-2020 11:30,None,None
27-02-2020 11:30,27-02-2020 11:45,None,None
27-02-2020 11:45,27-02-2020 12:00,None,None
27-02-2020 12:00,27-02-2020 12:15,None,None
27-02-2020 12:15,27-02-2020 12:30,None,None
27-02-2020 12:30,27-02-2020 12:45,None,None
27-02-2020 12:45,27-02-2020 13:00,None,None
27-02-2020 13:00,27-02-2020 13:15,None,None
27-02-2020 13:15,27-02-2020 13:30,None,None
27-02-2020 13:30,27-02-2020 13:45,None,None
27-02-2020 13:45,27-02-2020 14:00,None,None
27-02-2020 14:00,27-02-2020 14:15,None,None
27-02-2020 14:15,27-02-2020 14:30,None,None
27-02-2020 14:30,27-02-2020 14:45,None,None
27-02-2020 14:45,27-02-2020 15:00,None,None
27-02-2020 15:00,27-02-2020 15:15,None,None
27-02-2020 15:15,27-02-2020 15:30,None,None
27-02-2020 15:30,27-02-2020 15:45,None,None
27-02-2020 15:45,27-02-2020 16:00,None,None
27-02-2020 16:00,27-02-2020 16:15,None,None
27-02-2020 16:15,27-02-2020 16:30,None,None
27-02-2020 16:30,27-02-2020 16:45,None,None
27-02-2020 16:45,27-02-2020 17:00,None,None
27-02-2020 17:00,27-02-2020 17:15,None,None
27-02-2020 17:15,27-02-2020 17:30,None,None
27-02-2020 17:30,27-02-2020 17:45,None,None
27-02-2020 17:45,27-02-2020 18:00,None,None
27-02-2020 18:00,27-02-2020 18:15,None,None
27-02-2020 18:15,27-02-2020 18:30,None,None
27-02-2020 18:30,27-02-2020 18:45,None,None
27-02-2020 18:45,27-02-2020 19:00,None,None
27-02-2020 19:00,27-02-2020 19:15,None,None
27-02-2020 19:15,27-02-2020 19:30,None,None
27-02-2020 19:30,27-02-2020 19:45,None,None
27-02-2020 19:45,27-02-2020 20:00,None,None
27-02-2020 20:00,27-02-2020 20:15,None,None
27-02-2020 20:15,27-02-2020 20:30,None,None
27-02-2020 20:30,27-02-2020 20:45,None,None
27-02-2020 20:45,27-02-2020 21:00,None,None
27-02-2020 21:00,27-02-2020 21:15,None,None
27-02-2020 21:15,27-02-2020 21:30,None,None
27-02-2020 21:30,27-02-2020 21:45,None,None
27-02-2020 21:45,27-02-2020 22:00,None,None
27-02-2020 22:00,27-02-2020 22:15,None,None
27-02-2020 22:15,27-02-2020 22:30,None,None
27-02-2020 22:30,27-02-2020 22:45,None,None
27-02-2020 22:45,27-02-2020 23:00,None,None
27-02-2020 23:00,27-02-2020 23:15,None,None
27-02-2020 23:15,27-02-2020 23:30,None,None
27-02-2020 23:30,27-02-2020 23:45,None,None
27-02-2020 23:45,28-02-2020 00:00,None,None
28-02-2020 00:00,28-02-2020 00:15,None,None
28-02-2020 00:15,28-02-2020 00:30,None,None
28-02-2020 00:30,28-02-2020 00:45,None,None
28-02-2020 00:45,28-02-2020 01:00,None,None
28-02-2020 01:00,28-02-2020 01:15,None,None
28-02-2020 01:15,28-02-2020 01:30,None,None
28-02-2020 01:30,28-02-2020 01:45,None,None
28-02-2020 01:45,28-02-2020 02:00,None,None
28-02-2020 02:00,28-02-2020 02:15,None,None
28-02-2020 02:15,28-02-2020 02:30,None,None
28-02-2020 02:30,28-02-2020 02:45,None,None
28-02-2020 02:45,28-02-2020 03:00,None,None
28-02-2020 03:00,28-02-2020 03:15,None,None
28-02-2020 03:15,28-02-2020 03:30,None,None
28-02-2020 03:30,28-02-2020 03:45,None,None
28-02-2020 03:45,28-02-2020 04:00,None,None
28-02-2020 04:00,28-02-2020 04:15,None,None
28-02-2020 04:15,28-02-2020 04:30,None,None
28-02-2020 04:30,28-02-2020 04:45,None,None
28-02-2020 04:45,28-02-2020 05:00,None,None
28-02-2020 05:00,28-02-2020 05:15,None,None
28-02-2020 05:15,28-02-2020 05:30,None,None
28-02-2020 05:30,28-02-2020 05:45,None,None
28-02-2020 05:45,28-02-2020 06:00,None,None
28-02-2020 06:00,28-02-2020 06:15,None,None
28-02-2020 06:15,28-02-2020 06:30,None,None
28-02-2020 06:30,28-02-2020 06:45,None,None
28-02-2020 06:45,28-02-2020 07:00,None,None
28-02-2020 07:00,28-02-2020 07:15,None,None
28-02-2020 07:15,28-02-2020 07:30,None,None
28-02-2020 07:30,28-02-2020 07:45,None,None
28-02-2020 07:45,28-02-2020 08:00,None,None
28-02-2020 08:00,28-02-2020 08:15,None,None
28-02-2020 08:15,28-02-2020 08:30,None,None
28-02-2020 08:30,28-02-2020 08:45,None,None
28-02-2020 08:45,28-02-2020 09:00,None,None
28-02-2020 09:00,28-02-2020 09:15,None,None
28-02-2020 09:15,28-02-2020 09:30,None,None
28-02-2020 09:30,28-02-2020 09:45,None,None
28-02-2020 09:45,28-02-2020 10:00,None,None
28-02-2020 10:00,28-02-2020 10:15,None,None
28-02-2020 10:15,28-02-2020 10:30,None,None
28-02-2020 10:30,28-02-2020 10:45,None,None
28-02-2020 10:45,28-02-2020 11:00,None,None
28-02-2020 11:00,28-02-2020 11:15,None,None
28-02-2020 11:15,28-02-2020 11:30,None,None
28-02-2020 11:30,28-02-2020 11:45,None,None
28-02-2020 11:45,28-02-2020 12:00,None,None
28-02-2020 12:00,28-02-2020 12:15,None,None
28-02-2020 12:15,28-02-2020 12:30,None,None
28-02-2020 12:30,28-02-2020 12:45,None,None
28-02-2020 12:45,28-02-2020 13:00,None,None
28-02-2020 13:00,28-02-2020 13:15,None,None
28-02-2020 13:15,28-02-2020 13:30,None,None
28-02-2020 13:30,28-02-2020 13:45,None,None
28-02-2020 13:45,28-02-2020 14:00,None,None
28-02-2020 14:00,28-02-2020 14:15,None,None
28-02-2020 14:15,28-02-2020 14:30,None,None
28-02-2020 14:30,28-02-2020 14:45,None,None
28-02-2020 14:45,28-02-2020 15:00,None,None
28-02-2020 15:00,28-02-2020 15:15,None,None
28-02-2020 15:15,28-02-2020 15:30,None,None
28-02-2020 15:30,28-02-2020 15:45,None,None
28-02-2020 15:45,28-02-2020 16:00,None,None
28-02-2020 16:00,28-02-2020 16:15,None,None
28-02-2020 16:15,28-02-2020 16:30,None,None
28-02-2020 16:30,28-02-2020 16:45,None,None
28-02-2020 16:45,28-02-2020 17:00,None,None
28-02-2020 17:00,28-02-2020 17:15,None,None
28-02-2020 17:15,28-02-2020 17:30,None,None
28-02-2020 17:30,28-02-2020 17:45,None,None
28-02-2020 17:45,28-02-2020 18:00,None,None
28-02-2020 18:00,28-02-2020 18:15,None,None
28-02-2020 18:15,28-02-2020 18:30,None,None
28-02-2020 18:30,28-02-2020 18:45,None,None
28-02-2020 18:45,28-02-2020 19:00,None,None
28-02-2020 19:00,28-02-2020 19:15,None,None
28-02-2020 19:15,28-02-2020 19:30,None,None
28-02-2020 19:30,28-02-2020 19:45,None,None
28-02-2020 19:45,28-02-2020 20:00,None,None
28-02-2020 20:00,28-02-2020 20:15,None,None
28-02-2020 20:15,28-02-2020 20:30,None,None
28-02-2020 20:30,28-02-2020 20:45,None,None
28-02-2020 20:45,28-02-2020 21:00,None,None
28-02-2020 21:00,28-02-2020 21:15,None,None
28-02-2020 21:15,28-02-2020 21:30,None,None
28-02-2020 21:30,28-02-2020 21:45,None,None
28-02-2020 21:45,28-02-2020 22:00,None,None
28-02-2020 22:00,28-02-2020 22:15,None,None
28-02-2020 22:15,28-02-2020 22:30,None,None
28-02-2020 22:30,28-02-2020 22:45,None,None
28-02-2020 22:45,28-02-2020 23:00,None,None
28-02-2020 23:00,28-02-2020 23:15,None,None
28-02-2020 23:15,28-02-2020 23:30,None,None
28-02-2020 23:30,28-02-2020 23:45,None,None
28-02-2020 23:45,29-02-2020 00:00,None,None
29-02-2020 00:00,29-02-2020 00:15,None,None
29-02-2020 00:15,29-02-2020 00:30,None,None
29-02-2020 00:30,29-02-2020 00:45,None,None
29-02-2020 00:45,29-02-2020 01:00,None,None
29-02-2020 01:00,29-02-2020 01:15,None,None
29-02-2020 01:15,29-02-2020 01:30,None,None
29-02-2020 01:30,29-02-2020 01:45,None,None
29-02-2020 01:45,29-02-2020 02:00,None,None
29-02-2020 02:00,29-02-2020 02:15,None,None
29-02-2020 02:15,29-02-2020 02:30,None,None
29-02-2020 02:30,29-02-2020 02:45,None,None
29-02-2020 02:45,29-02-2020 03:00,None,None
29-02-2020 03:00,29-02-2020 03:15,None,None
29-02-2020 03:15,29-02-2020 03:30,None,None
29-02-2020 03:30,29-02-2020 03:45,None,None
29-02-2020 03:45,29-02-2020 04:00,None,None
29-02-2020 04:00,29-02-2020 04:15,None,None
29-02-2020 04:15,29-02-2020 04:30,None,None
29-02-2020 04:30,29-02-2020 04:45,None,None
29-02-2020 04:45,29-02-2020 05:00,None,None
29-02-2020 05:00,29-02-2020 05:15,None,None
29-02-2020 05:15,29-02-2020 05:30,None,None
29-02-2020 05:30,29-02-2020 05:45,None,None
29-02-2020 05:45,29-02-2020 06:00,None,None
29-02-2020 06:00,29-02-2020 06:15,None,None
29-02-2020 06:15,29-02-2020 06:30,None,None
29-02-2020 06:30,29-02-2020 06:45,None,None
29-02-2020 06:45,29-02-2020 07:00,None,None
29-02-2020 07:00,29-02-2020 07:15,None,None
29-02-2020 07:15,29-02-2020 07:30,None,None
29-02-2020 07:30,29-02-2020 07:45,None,None
29-02-2020 07:45,29-02-2020 08:00,None,None
29-02-2020 08:00,29-02-2020 08:15,None,None
29-02-2020 08:15,29-02-2020 08:30,None,None
29-02-2020 08:30,29-02-2020 08:45,None,None
29-02-2020 08:45,29-02-2020 09:00,None,None
29-02-2020 09:00,29-02-2020 09:15,None,None
29-02-2020 09:15,29-02-2020 09:30,None,None
29-02-2020 09:30,29-02-2020 09:45,None,None
29-02-2020 09:45,29-02-2020 10:00,None,None
29-02-2020 10:00,29-02-2020 10:15,None,None
29-02-2020 10:15,29-02-2020 10:30,None,None
29-02-2020 10:30,29-02-2020 10:45,None,None
29-02-2020 10:45,29-02-2020 11:00,None,None
29-02-2020 11:00,29-02-2020 11:15,None,None
29-02-2020 11:15,29-02-2020 11:30,None,None
29-02-2020 11:30,29-02-2020 11:45,None,None
29-02-2020 11:45,29-02-2020 12:00,None,None
29-02-2020 12:00,29-02-2020 12:15,None,None
29-02-2020 12:15,29-02-2020 12:30,None,None
29-02-2020 12:30,29-02-2020 12:45,None,None
29-02-2020 12:45,29-02-2020 13:00,None,None
29-02-2020 13:00,29-02-2020 13:15,None,None
29-02-2020 13:15,29-02-2020 13:30,None,None
29-02-2020 13:30,29-02-2020 13:45,None,None
29-02-2020 13:45,29-02-2020 14:00,None,None
29-02-2020 14:00,29-02-2020 14:15,None,None
29-02-2020 14:15,29-02-2020 14:30,None,None
29-02-2020 14:30,29-02-2020 14:45,None,None
29-02-2020 14:45,29-02-2020 15:00,None,None
29-02-2020 15:00,29-02-2020 15:15,None,None
29-02-2020 15:15,29-02-2020 15:30,None,None
29-02-2020 15:30,29-02-2020 15:45,None,None
29-02-2020 15:45,29-02-2020 16:00,None,None
29-02-2020 16:00,29-02-2020 16:15,None,None
29-02-2020 16:15,29-02-2020 16:30,None,None
29-02-2020 16:30,29-02-2020 16:45,None,None
29-02-2020 16:45,29-02-2020 17:00,None,None
29-02-2020 17:00,29-02-2020 17:15,None,None
29-02-2020 17:15,29-02-2020 17:30,None,None
29-02-2020 17:30,29-02-2020 17:45,None,None
29-02-2020 17:45,29-02-2020 18:00,None,None
29-02-2020 18:00,29-02-2020 18:15,None,None
29-02-2020 18:15,29-02-2020 18:30,None,None
29-02-2020 18:30,29-02-2020 18:45,None,None
29-02-2020 18:45,29-02-2020 19:00,None,None
29-02-2020 19:00,29-02-2020 19:15,None,None
29-02-2020 19:15,29-02-2020 19:30,None,None
29-02-2020 19:30,29-02-2020 19:45,None,None
29-02-2020 19:45,29-02-2020 20:00,None,None
29-02-2020 20:00,29-02-2020 20:15,None,None
29-02-2020 20:15,29-02-2020 20:30,None,None
29-02-2020 20:30,29-02-2020 20:45,None,None
29-02-2020 20:45,29-02-2020 21:00,None,None
29-02-2020 21:00,29-02-2020 21:15,None,None
29-02-2020 21:15,29-02-2020 21:30,None,None
29-02-2020 21:30,29-02-2020 21:45,None,None
29-02-2020 21:45,29-02-2020 22:00,None,None
29-02-2020 22:00,29-02-2020 22:15,None,None
29-02-2020 22:15,29-02-2020 22:30,None,None
29-02-2020 22:30,29-02-2020 22:45,None,None
29-02-2020 22:45,29-02-2020 23:00,None,None
29-02-2020 23:00,29-02-2020 23:15,None,None
29-02-2020 23:15,29-02-2020 23:30,None,None
29-02-2020 23:30,29-02-2020 23:45,None,None
29-02-2020 23:45,01-03-2020 00:00,None,None
01-03-2020 00:00,01-03-2020 00:15,None,None
01-03-2020 00:15,01-03-2020 00:30,None,None
01-03-2020 00:30,01-03-2020 00:45,None,None
01-03-2020 00:45,01-03-2020 01:00,None,None
01-03-2020 01:00,01-03-2020 01:15,None,None
01-03-2020 01:15,01-03-2020 01:30,None,None
01-03-2020 01:30,01-03-2020 01:45,None,None
01-03-2020 01:45,01-03-2020 02:00,None,None
01-03-2020 02:00,01-03-2020 02:15,None,None
01-03-2020 02:15,01-03-2020 02:30,None,None
01-03-2020 02:30,01-03-2020 02:45,None,None
01-03-2020 02:45,01-03-2020 03:00,None,None
01-03-2020 03:00,01-03-2020 03:15,None,None
01-03-2020 03:15,01-03-2020 03:30,None,None
01-03-2020 03:30,01-03-2020 03:45,None,None
01-03-2020 03:45,01-03-2020 04:00,None,None
01-03-2020 04:00,01-03-2020 04:15,None,None
01-03-2020 04:15,01-03-2020 04:30,None,None
01-03-2020 04:30,01-03-2020 04:45,None,None
01-03-2020 04:45,01-03-2020 05:00,None,None
01-03-2020 05:00,01-03-2020 05:15,None,None
01-03-2020 05:15,01-03-2020 05:30,None,None
01-03-2020 05:30,01-03-2020 05:45,None,None
01-03-2020 05:45,01-03-2020 06:00,None,None
01-03-2020 06:00,01-03-2020 06:15,None,None
01-03-2020 06:15,01-03-2020 06:30,None,None
01-03-2020 06:30,01-03-2020 06:45,None,None
01-03-2020 06:45,01-03-2020 07:00,None,None
01-03-2020 07:00,01-03-2020 07:15,None,None
01-03-2020 07:15,01-03-2020 07:30,None,None
01-03-2020 07:30,01-03-2020 07:45,None,None
01-03-2020 07:45,01-03-2020 08:00,None,None
01-03-2020 08:00,01-03-2020 08:15,None,None
01-03-2020 08:15,01-03-2020 08:30,None,None
01-03-2020 08:30,01-03-2020 08:45,None,None
01-03-2020 08:45,01-03-2020 09:00,None,None
01-03-2020 09:00,01-03-2020 09:15,None,None
01-03-2020 09:15,01-03-2020 09:30,None,None
01-03-2020 09:30,01-03-2020 09:45,None,None
01-03-2020 09:45,01-03-2020 10:00,None,None
01-03-2020 10:00,01-03-2020 10:15,None,None
01-03-2020 10:15,01-03-2020 10:30,None,None
01-03-2020 10:30,01-03-2020 10:45,None,None
01-03-2020 10:45,01-03-2020 11:00,None,None
01-03-2020 11:00,01-03-2020 11:15,None,None
01-03-2020 11:15,01-03-2020 11:30,None,None
01-03-2020 11:30,01-03-2020 11:45,None,None
01-03-2020 11:45,01-03-2020 12:00,None,None
01-03-2020 12:00,01-03-2020 12:15,None,None
01-03-2020 12:15,01-03-2020 12:30,None,None
01-03-2020 12:30,01-03-2020 12:45,None,None
01-03-2020 12:45,01-03-2020 13:00,None,None
01-03-2020 13:00,01-03-2020 13:15,None,None
01-03-2020 13:15,01-03-2020 13:30,None,None
01-03-2020 13:30,01-03-2020 13:45,None,None
01-03-2020 13:45,01-03-2020 14:00,None,None
01-03-2020 14:00,01-03-2020 14:15,None,None
01-03-2020 14:15,01-03-2020 14:30,None,None
01-03-2020 14:30,01-03-2020 14:45,None,None
01-03-2020 14:45,01-03-2020 15:00,None,None
01-03-2020 15:00,01-03-2020 15:15,None,None
01-03-2020 15:15,01-03-2020 15:30,None,None
01-03-2020 15:30,01-03-2020 15:45,None,None
01-03-2020 15:45,01-03-2020 16:00,None,None
01-03-2020 16:00,01-03-2020 16:15,None,None
01-03-2020 16:15,01-03-2020 16:30,None,None
01-03-2020 16:30,01-03-2020 16:45,None,None
01-03-2020 16:45,01-03-2020 17:00,None,None
01-03-2020 17:00,01-03-2020 17:15,None,None
01-03-2020 17:15,01-03-2020 17:30,None,None
01-03-2020 17:30,01-03-2020 17:45,None,None
01-03-2020 17:45,01-03-2020 18:00,None,None
01-03-2020 18:00,01-03-2020 18:15,None,None
01-03-2020 18:15,01-03-2020 18:30,None,None
01-03-2020 18:30,01-03-2020 18:45,None,None
01-03-2020 18:45,01-03-2020 19:00,None,None
01-03-2020 19:00,01-03-2020 19:15,None,None
01-03-2020 19:15,01-03-2020 19:30,None,None
01-03-2020 19:30,01-03-2020 19:45,None,None
01-03-2020 19:45,01-03-2020 20:00,None,None
01-03-2020 20:00,01-03-2020 20:15,None,None
01-03-2020 20:15,01-03-2020 20:30,None,None
01-03-2020 20:30,01-03-2020 20:45,None,None
01-03-2020 20:45,01-03-2020 21:00,None,None
01-03-2020 21:00,01-03-2020 21:15,None,None
01-03-2020 21:15,01-03-2020 21:30,None,None
01-03-2020 21:30,01-03-2020 21:45,None,None
01-03-2020 21:45,01-03-2020 22:00,None,None
01-03-2020 22:00,01-03-2020 22:15,None,None
01-03-2020 22:15,01-03-2020 22:30,None,None
01-03-2020 22:30,01-03-2020 22:45,None,None
01-03-2020 22:45,01-03-2020 23:00,None,None
01-03-2020 23:00,01-03-2020 23:15,None,None
01-03-2020 23:15,01-03-2020 23:30,None,None
01-03-2020 23:30,01-03-2020 23:45,None,None
01-03-2020 23:45,02-03-2020 00:00,None,None
02-03-2020 00:00,02-03-2020 00:15,None,None
02-03-2020 00:15,02-03-2020 00:30,None,None
02-03-2020 00:30,02-03-2020 00:45,None,None
02-03-2020 00:45,02-03-2020 01:00,None,None
02-03-2020 01:00,02-03-2020 01:15,None,None
02-03-2020 01:15,02-03-2020 01:30,None,None
02-03-2020 01:30,02-03-2020 01:45,None,None
02-03-2020 01:45,02-03-2020 02:00,None,None
02-03-2020 02:00,02-03-2020 02:15,None,None
02-03-2020 02:15,02-03-2020 02:30,None,None
02-03-2020 02:30,02-03-2020 02:45,None,None
02-03-2020 02:45,02-03-2020 03:00,None,None
02-03-2020 03:00,02-03-2020 03:15,None,None
02-03-2020 03:15,02-03-2020 03:30,None,None
02-03-2020 03:30,02-03-2020 03:45,None,None
02-03-2020 03:45,02-03-2020 04:00,None,None
02-03-2020 04:00,02-03-2020 04:15,None,None
02-03-2020 04:15,02-03-2020 04:30,None,None
02-03-2020 04:30,02-03-2020 04:45,None,None
02-03-2020 04:45,02-03-2020 05:00,None,None
02-03-2020 05:00,02-03-2020 05:15,None,None
02-03-2020 05:15,02-03-2020 05:30,None,None
02-03-2020 05:30,02-03-2020 05:45,None,None
02-03-2020 05:45,02-03-2020 06:00,None,None
02-03-2020 06:00,02-03-2020 06:15,None,None
02-03-2020 06:15,02-03-2020 06:30,None,None
02-03-2020 06:30,02-03-2020 06:45,None,None
02-03-2020 06:45,02-03-2020 07:00,None,None
02-03-2020 07:00,02-03-2020 07:15,None,None
02-03-2020 07:15,02-03-2020 07:30,None,None
02-03-2020 07:30,02-03-2020 07:45,None,None
02-03-2020 07:45,02-03-2020 08:00,None,None
02-03-2020 08:00,02-03-2020 08:15,None,None
02-03-2020 08:15,02-03-2020 08:30,None,None
02-03-2020 08:30,02-03-2020 08:45,None,None
02-03-2020 08:45,02-03-2020 09:00,None,None
02-03-2020 09:00,02-03-2020 09:15,None,None
02-03-2020 09:15,02-03-2020 09:30,None,None
02-03-2020 09:30,02-03-2020 09:45,None,None
02-03-2020 09:45,02-03-2020 10:00,None,None
02-03-2020 10:00,02-03-2020 10:15,None,None
02-03-2020 10:15,02-03-2020 10:30,None,None
02-03-2020 10:30,02-03-2020 10:45,None,None
02-03-2020 10:45,02-03-2020 11:00,None,None
02-03-2020 11:00,02-03-2020 11:15,None,None
02-03-2020 11:15,02-03-2020 11:30,None,None
02-03-2020 11:30,02-03-2020 11:45,None,None
02-03-2020 11:45,02-03-2020 12:00,None,None
02-03-2020 12:00,02-03-2020 12:15,None,None
02-03-2020 12:15,02-03-2020 12:30,None,None
02-03-2020 12:30,02-03-2020 12:45,None,None
02-03-2020 12:45,02-03-2020 13:00,None,None
02-03-2020 13:00,02-03-2020 13:15,None,None
02-03-2020 13:15,02-03-2020 13:30,None,None
02-03-2020 13:30,02-03-2020 13:45,None,None
02-03-2020 13:45,02-03-2020 14:00,None,None
02-03-2020 14:00,02-03-2020 14:15,None,None
02-03-2020 14:15,02-03-2020 14:30,None,None
02-03-2020 14:30,02-03-2020 14:45,None,None
02-03-2020 14:45,02-03-2020 15:00,None,None
02-03-2020 15:00,02-03-2020 15:15,None,None
02-03-2020 15:15,02-03-2020 15:30,None,None
02-03-2020 15:30,02-03-2020 15:45,None,None
02-03-2020 15:45,02-03-2020 16:00,None,None
02-03-2020 16:00,02-03-2020 16:15,None,None
02-03-2020 16:15,02-03-2020 16:30,None,None
02-03-2020 16:30,02-03-2020 16:45,None,None
02-03-2020 16:45,02-03-2020 17:00,None,None
02-03-2020 17:00,02-03-2020 17:15,None,None
02-03-2020 17:15,02-03-2020 17:30,None,None
02-03-2020 17:30,02-03-2020 17:45,None,None
02-03-2020 17:45,02-03-2020 18:00,None,None
02-03-2020 18:00,02-03-2020 18:15,None,None
02-03-2020 18:15,02-03-2020 18:30,None,None
02-03-2020 18:30,02-03-2020 18:45,None,None
02-03-2020 18:45,02-03-2020 19:00,None,None
02-03-2020 19:00,02-03-2020 19:15,None,None
02-03-2020 19:15,02-03-2020 19:30,None,None
02-03-2020 19:30,02-03-2020 19:45,None,None
02-03-2020 19:45,02-03-2020 20:00,None,None
02-03-2020 20:00,02-03-2020 20:15,None,None
02-03-2020 20:15,02-03-2020 20:30,None,None
02-03-2020 20:30,02-03-2020 20:45,None,None
02-03-2020 20:45,02-03-2020 21:00,None,None
02-03-2020 21:00,02-03-2020 21:15,None,None
02-03-2020 21:15,02-03-2020 21:30,None,None
02-03-2020 21:30,02-03-2020 21:45,None,None
02-03-2020 21:45,02-03-2020 22:00,None,None
02-03-2020 22:00,02-03-2020 22:15,None,None
02-03-2020 22:15,02-03-2020 22:30,None,None
02-03-2020 22:30,02-03-2020 22:45,None,None
02-03-2020 22:45,02-03-2020 23:00,None,None
02-03-2020 23:00,02-03-2020 23:15,None,None
02-03-2020 23:15,02-03-2020 23:30,None,None
02-03-2020 23:30,02-03-2020 23:45,None,None
02-03-2020 23:45,03-03-2020 00:00,None,None
03-03-2020 00:00,03-03-2020 00:15,None,None
03-03-2020 00:15,03-03-2020 00:30,None,None
03-03-2020 00:30,03-03-2020 00:45,None,None
03-03-2020 00:45,03-03-2020 01:00,None,None
03-03-2020 01:00,03-03-2020 01:15,None,None
03-03-2020 01:15,03-03-2020 01:30,None,None
03-03-2020 01:30,03-03-2020 01:45,None,None
03-03-2020 01:45,03-03-2020 02:00,None,None
03-03-2020 02:00,03-03-2020 02:15,None,None
03-03-2020 02:15,03-03-2020 02:30,None,None
03-03-2020 02:30,03-03-2020 02:45,None,None
03-03-2020 02:45,03-03-2020 03:00,None,None
03-03-2020 03:00,03-03-2020 03:15,None,None
03-03-2020 03:15,03-03-2020 03:30,None,None
03-03-2020 03:30,03-03-2020 03:45,None,None
03-03-2020 03:45,03-03-2020 04:00,None,None
03-03-2020 04:00,03-03-2020 04:15,None,None
03-03-2020 04:15,03-03-2020 04:30,None,None
03-03-2020 04:30,03-03-2020 04:45,None,None
03-03-2020 04:45,03-03-2020 05:00,None,None
03-03-2020 05:00,03-03-2020 05:15,None,None
03-03-2020 05:15,03-03-2020 05:30,None,None
03-03-2020 05:30,03-03-2020 05:45,None,None
03-03-2020 05:45,03-03-2020 06:00,None,None
03-03-2020 06:00,03-03-2020 06:15,None,None
03-03-2020 06:15,03-03-2020 06:30,None,None
03-03-2020 06:30,03-03-2020 06:45,None,None
03-03-2020 06:45,03-03-2020 07:00,None,None
03-03-2020 07:00,03-03-2020 07:15,None,None
03-03-2020 07:15,03-03-2020 07:30,None,None
03-03-2020 07:30,03-03-2020 07:45,None,None
03-03-2020 07:45,03-03-2020 08:00,None,None
03-03-2020 08:00,03-03-2020 08:15,None,None
03-03-2020 08:15,03-03-2020 08:30,None,None
03-03-2020 08:30,03-03-2020 08:45,None,None
03-03-2020 08:45,03-03-2020 09:00,None,None
03-03-2020 09:00,03-03-2020 09:15,None,None
03-03-2020 09:15,03-03-2020 09:30,None,None
03-03-2020 09:30,03-03-2020 09:45,None,None
03-03-2020 09:45,03-03-2020 10:00,None,None
03-03-2020 10:00,03-03-2020 10:15,None,None
03-03-2020 10:15,03-03-2020 10:30,None,None
03-03-2020 10:30,03-03-2020 10:45,None,None
03-03-2020 10:45,03-03-2020 11:00,None,None
03-03-2020 11:00,03-03-2020 11:15,None,None
03-03-2020 11:15,03-03-2020 11:30,None,None
03-03-2020 11:30,03-03-2020 11:45,None,None
03-03-2020 11:45,03-03-2020 12:00,None,None
03-03-2020 12:00,03-03-2020 12:15,None,None
03-03-2020 12:15,03-03-2020 12:30,None,None
03-03-2020 12:30,03-03-2020 12:45,None,None
03-03-2020 12:45,03-03-2020 13:00,None,None
03-03-2020 13:00,03-03-2020 13:15,None,None
03-03-2020 13:15,03-03-2020 13:30,None,None
03-03-2020 13:30,03-03-2020 13:45,None,None
03-03-2020 13:45,03-03-2020 14:00,None,None
03-03-2020 14:00,03-03-2020 14:15,None,None
03-03-2020 14:15,03-03-2020 14:30,None,None
03-03-2020 14:30,03-03-2020 14:45,None,None
03-03-2020 14:45,03-03-2020 15:00,None,None
03-03-2020 15:00,03-03-2020 15:15,None,None
03-03-2020 15:15,03-03-2020 15:30,None,None
03-03-2020 15:30,03-03-2020 15:45,None,None
03-03-2020 15:45,03-03-2020 16:00,None,None
03-03-2020 16:00,03-03-2020 16:15,None,None
03-03-2020 16:15,03-03-2020 16:30,None,None
03-03-2020 16:30,03-03-2020 16:45,None,None
03-03-2020 16:45,03-03-2020 17:00,None,None
03-03-2020 17:00,03-03-2020 17:15,None,None
03-03-2020 17:15,03-03-2020 17:30,None,None
03-03-2020 17:30,03-03-2020 17:45,None,None
03-03-2020 17:45,03-03-2020 18:00,None,None
03-03-2020 18:00,03-03-2020 18:15,None,None
03-03-2020 18:15,03-03-2020 18:30,None,None
03-03-2020 18:30,03-03-2020 18:45,None,None
03-03-2020 18:45,03-03-2020 19:00,None,None
03-03-2020 19:00,03-03-2020 19:15,None,None
03-03-2020 19:15,03-03-2020 19:30,None,None
03-03-2020 19:30,03-03-2020 19:45,None,None
03-03-2020 19:45,03-03-2020 20:00,None,None
03-03-2020 20:00,03-03-2020 20:15,None,None
03-03-2020 20:15,03-03-2020 20:30,None,None
03-03-2020 20:30,03-03-2020 20:45,None,None
03-03-2020 20:45,03-03-2020 21:00,None,None
